# Availability - Yesterday

Date,"Node ID",Column1,Node,"IP Address","Average Availability"
8/15/2016,3293,unknown.gif,"360415 Cikande",10.36.150.145,"71.19 %"
8/15/2016,3294,unknown.gif,"360416 Kibin",10.36.150.161,"0.00 %"
8/15/2016,1720,unknown.gif,"360417 Carenang",10.36.150.177,"0.00 %"
8/15/2016,822,unknown.gif,"360418 Binuang",10.36.150.193,"0.00 %"
8/15/2016,1500,unknown.gif,"360419 Petir",10.36.150.209,"90.45 %"
8/15/2016,1501,unknown.gif,"360420 Tunjung Teja",10.36.150.225,"0.00 %"
8/15/2016,1502,unknown.gif,"360422 Baros",10.36.150.241,"0.00 %"
8/15/2016,1756,unknown.gif,"360423 Cikeusal",10.36.151.1,"96.07 %"
8/15/2016,1757,unknown.gif,"360424 Pamarayan",10.36.151.17,"100.00 %"
8/15/2016,890,unknown.gif,"360425 Kopo",10.36.151.33,"35.96 %"
8/15/2016,891,unknown.gif,"360426 Jawilan",10.36.151.49,"0.00 %"
8/15/2016,1504,unknown.gif,"360427 Ciomas",10.36.151.65,"0.00 %"
8/15/2016,1505,unknown.gif,"360428 Pabuaran",10.36.151.81,"0.00 %"
8/15/2016,1721,unknown.gif,"360429 Padarincang",10.36.151.97,"100.00 %"
8/15/2016,892,unknown.gif,"360430 Anyar",10.36.151.113,"67.80 %"
8/15/2016,893,unknown.gif,"360431 Cinangka",10.36.151.129,"100.00 %"
8/15/2016,894,unknown.gif,"360432 Mancak",10.36.151.145,"0.00 %"
8/15/2016,1758,unknown.gif,"360433 Gunung Sari",10.36.151.161,"0.00 %"
8/15/2016,895,unknown.gif,"360434 Bandung",10.36.151.177,"100.00 %"
8/15/2016,5837,unknown.gif,"3671 Kota Tangerang",10.36.71.1,"70.86 %"
8/15/2016,3295,unknown.gif,"367101 Tangerang",10.36.101.1,"0.00 %"
8/15/2016,680,unknown.gif,"367102 Jatiuwung",10.36.101.17,"0.00 %"
8/15/2016,3296,unknown.gif,"367103 Batuceper",10.36.101.33,"0.00 %"
8/15/2016,3297,unknown.gif,"367104 Benda",10.36.101.49,"0.00 %"
8/15/2016,1495,unknown.gif,"367105 Cipondoh",10.36.101.65,"0.00 %"
8/15/2016,1496,unknown.gif,"367106 Ciledug",10.36.101.81,"0.00 %"
8/15/2016,3434,unknown.gif,"367107 Karawaci",10.36.101.97,"0.00 %"
8/15/2016,2023,unknown.gif,"367108 Periuk",10.36.101.113,"0.00 %"
8/15/2016,2024,unknown.gif,"367109 Cibodas",10.36.101.129,"0.00 %"
8/15/2016,3298,unknown.gif,"367110 Neglasari",10.36.101.145,"0.00 %"
8/15/2016,2026,unknown.gif,"367111 Pinang",10.36.101.161,"0.00 %"
8/15/2016,2027,unknown.gif,"367112 Karang Tengah",10.36.101.177,"0.00 %"
8/15/2016,2028,unknown.gif,"367113 Larangan",10.36.101.193,"0.00 %"
8/15/2016,5916,unknown.gif,"3672 Kota Cilegon",10.36.72.1,"100.00 %"
8/15/2016,896,unknown.gif,"367201 Cibeber",10.36.102.1,"100.00 %"
8/15/2016,1497,unknown.gif,"367202 Cilegon",10.36.102.17,"100.00 %"
8/15/2016,5336,unknown.gif,"367203 Pulomerak",10.36.102.33,"100.00 %"
8/15/2016,1195,unknown.gif,"367204 Ciwandan",10.36.102.49,"0.00 %"
8/15/2016,2029,unknown.gif,"367205 Jombang",10.36.102.65,"100.00 %"
8/15/2016,3661,unknown.gif,"367206 Gerogol",10.36.102.81,"100.00 %"
8/15/2016,898,unknown.gif,"367207 Purwakarta",10.36.102.97,"100.00 %"
8/15/2016,2031,unknown.gif,"367208 Citangkil",10.36.102.113,"100.00 %"
8/15/2016,8307,unknown.gif,"3673 Kota Serang",10.36.73.2,"100.00 %"
8/15/2016,5696,unknown.gif,"367301 Serang",10.36.105.1,"0.00 %"
8/15/2016,5527,unknown.gif,"367302 Kasemen",10.36.105.17,"100.00 %"
8/15/2016,5524,unknown.gif,"367303 Walantaka",10.36.105.33,"0.00 %"
8/15/2016,4824,unknown.gif,"367304 Curug",10.36.105.49,"0.00 %"
8/15/2016,5706,unknown.gif,"367305 Cipocok Jaya",10.36.105.66,"100.00 %"
8/15/2016,5692,unknown.gif,"367306 Taktakan",10.36.105.81,"0.00 %"
8/15/2016,4083,unknown.gif,"3674 Kota Tangerang Selatan",10.36.74.1,"100.00 %"
8/15/2016,3487,unknown.gif,"367401 Serpong",10.36.107.1,"100.00 %"
8/15/2016,3880,unknown.gif,"367402 Serpong Utara",10.36.107.17,"45.81 %"
8/15/2016,3488,unknown.gif,"367403 Pondok Aren",10.36.107.33,"100.00 %"
8/15/2016,3489,unknown.gif,"367404 Ciputat",10.36.107.49,"100.00 %"
8/15/2016,3907,unknown.gif,"367405 Ciputat Timur",10.36.107.65,"100.00 %"
8/15/2016,3490,unknown.gif,"367406 Pamulang",10.36.107.81,"0.00 %"
8/15/2016,4855,unknown.gif,"367407 Setu",10.36.107.97,"100.00 %"
8/15/2016,6195,unknown.gif,"51 Bali",10.100.151.2,"14.21 %"
8/15/2016,5839,unknown.gif,"5101 Jembrana",10.51.1.1,"100.00 %"
8/15/2016,2190,unknown.gif,"510101 Negara",10.51.141.1,"0.00 %"
8/15/2016,2191,unknown.gif,"510102 Mendoyo",10.51.141.17,"100.00 %"
8/15/2016,2192,unknown.gif,"510103 Pekutatan",10.51.141.33,"100.00 %"
8/15/2016,2193,unknown.gif,"510104 Melaya",10.51.141.49,"29.71 %"
8/15/2016,2194,unknown.gif,"510105 Jembrana",10.51.141.65,"100.00 %"
8/15/2016,3024,unknown.gif,"5102 Tabanan",10.51.2.1,"100.00 %"
8/15/2016,3694,unknown.gif,"510201 Selemadeg",10.51.144.1,"92.51 %"
8/15/2016,3714,unknown.gif,"510202 Salamadeg Timur",10.51.144.17,"25.00 %"
8/15/2016,3729,unknown.gif,"510203 Salemadeg Barat",10.51.144.33,"22.29 %"
8/15/2016,3685,unknown.gif,"510204 Kerambitan",10.51.144.49,"25.00 %"
8/15/2016,3491,unknown.gif,"510205 Tabanan",10.51.144.65,"100.00 %"
8/15/2016,3492,unknown.gif,"510206 Kediri",10.51.144.81,"100.00 %"
8/15/2016,3493,unknown.gif,"510207 Marga",10.51.144.97,"100.00 %"
8/15/2016,3681,unknown.gif,"510208 Penebel",10.51.144.113,"100.00 %"
8/15/2016,3682,unknown.gif,"510209 Baturiti",10.51.144.129,"92.93 %"
8/15/2016,5300,unknown.gif,"510210 Pupuan",10.51.144.145,"0.00 %"
8/15/2016,3025,unknown.gif,"5103 Badung",10.51.3.1,"99.43 %"
8/15/2016,2195,unknown.gif,"510301 Kuta",10.51.147.1,"100.00 %"
8/15/2016,2196,unknown.gif,"510302 Mengwi",10.51.147.17,"0.00 %"
8/15/2016,2197,unknown.gif,"510303 Abiansemal",10.51.147.33,"100.00 %"
8/15/2016,693,unknown.gif,"510304 Petang",10.51.147.49,"0.00 %"
8/15/2016,2198,unknown.gif,"510305 Kuta Selatan",10.51.147.65,"100.00 %"
8/15/2016,899,unknown.gif,"510306 Kuta Utara",10.51.147.81,"100.00 %"
8/15/2016,3026,unknown.gif,"5104 Gianyar",10.51.4.1,"100.00 %"
8/15/2016,3560,unknown.gif,"510401 Sukawati",10.51.150.1,"67.02 %"
8/15/2016,3558,unknown.gif,"510402 Blahbatuh",10.51.150.17,"20.44 %"
8/15/2016,4748,unknown.gif,"510403 Gianyar",10.51.150.33,"30.94 %"
8/15/2016,3494,unknown.gif,"510404 Tampaksiring",10.51.150.49,"100.00 %"
8/15/2016,3495,unknown.gif,"510405 Ubud",10.51.150.65,"0.00 %"
8/15/2016,3506,unknown.gif,"510406 Tegalallang",10.51.150.81,"100.00 %"
8/15/2016,3559,unknown.gif,"510407 Payangan",10.51.150.97,"100.00 %"
8/15/2016,3027,unknown.gif,"5105 Klungkung",10.51.5.1,"100.00 %"
8/15/2016,5033,unknown.gif,"510501 Nusa Penida",10.51.153.1,"0.00 %"
8/15/2016,3881,unknown.gif,"510502 Banjarangkan",10.51.153.17,"100.00 %"
8/15/2016,3609,unknown.gif,"510503 Klungkung",10.51.153.33,"14.69 %"
8/15/2016,4876,unknown.gif,"510504 Dawan",10.51.153.49,"0.00 %"
8/15/2016,6565,14988.gif,"5106 Bangli",10.51.6.1,"98.86 %"
8/15/2016,4867,unknown.gif,"510601 Susut",10.51.156.1,"77.09 %"
8/15/2016,3610,unknown.gif,"510602 Bangli",10.51.156.17,"98.31 %"
8/15/2016,3611,unknown.gif,"510603 Tembuku",10.51.156.33,"98.32 %"
8/15/2016,3625,unknown.gif,"510604 Kintamani",10.51.156.49,"100.00 %"
8/15/2016,3029,unknown.gif,"5107 Karangasem",10.51.7.1,"100.00 %"
8/15/2016,4856,unknown.gif,"510701 Rendang",10.51.159.1,"100.00 %"
8/15/2016,3993,unknown.gif,"510702 Sidemen",10.51.159.17,"75.00 %"
8/15/2016,3882,unknown.gif,"510703 Manggis",10.51.159.33,"93.75 %"
8/15/2016,5015,unknown.gif,"510704 Karangasem",10.51.159.49,"100.00 %"
8/15/2016,3883,unknown.gif,"510705 Abang",10.51.159.65,"60.22 %"
8/15/2016,3590,unknown.gif,"510706 Bebandem",10.51.159.81,"100.00 %"
8/15/2016,3884,unknown.gif,"510707 Selat",10.51.159.97,"28.00 %"
8/15/2016,3885,unknown.gif,"510708 Kubu",10.51.159.113,"66.67 %"
8/15/2016,5823,unknown.gif,"5108 Buleleng",10.51.8.1,"100.00 %"
8/15/2016,3692,unknown.gif,"510801 Gerokgak",10.51.162.1,"74.86 %"
8/15/2016,3687,unknown.gif,"510802 Seririt",10.51.162.17,"100.00 %"
8/15/2016,3507,unknown.gif,"510803 Busung biu",10.51.162.33,"100.00 %"
8/15/2016,3668,unknown.gif,"510804 Banjar",10.51.162.49,"100.00 %"
8/15/2016,3496,unknown.gif,"510805 Sukasada",10.51.162.65,"99.43 %"
8/15/2016,3497,unknown.gif,"510806 Buleleng",10.51.162.81,"100.00 %"
8/15/2016,3684,unknown.gif,"510807 Sawan",10.51.162.97,"100.00 %"
8/15/2016,3673,unknown.gif,"510808 Kubutambahan",10.51.162.113,"98.31 %"
8/15/2016,3702,unknown.gif,"510809 Tejakula",10.51.162.129,"100.00 %"
8/15/2016,5832,unknown.gif,"5171 Kota Denpasar",10.51.71.1,"100.00 %"
8/15/2016,2199,unknown.gif,"517101 Denpasar Selatan",10.51.101.1,"100.00 %"
8/15/2016,530,unknown.gif,"517102 Denpasar Timur",10.51.101.17,"100.00 %"
8/15/2016,2200,unknown.gif,"517103 Denpasar Barat",10.51.101.33,"100.00 %"
8/15/2016,2201,unknown.gif,"517104 Denpasar Utara",10.51.101.49,"0.00 %"
8/15/2016,7684,unknown.gif,"52 Nusa Tenggara Barat",10.10.52.2,"71.19 %"
8/15/2016,8196,unknown.gif,"5201 Lombok Barat",10.52.1.1,"99.44 %"
8/15/2016,4509,unknown.gif,"520101 Gerung",10.52.141.1,"100.00 %"
8/15/2016,4465,unknown.gif,"520102 Kediri",10.52.141.17,"31.43 %"
8/15/2016,4602,unknown.gif,"520103 Narmada",10.52.141.33,"100.00 %"
8/15/2016,4662,unknown.gif,"520107 Sekotong",10.52.141.49,"65.00 %"
8/15/2016,7557,unknown.gif,"520108 Labuapi",10.52.141.65,"35.39 %"
8/15/2016,4519,unknown.gif,"520109 Gunungsari",10.52.141.81,"32.00 %"
8/15/2016,4679,unknown.gif,"520112 Lingsar",10.52.141.97,"92.18 %"
8/15/2016,5888,unknown.gif,"520113 Lembar",10.52.141.113,"60.10 %"
8/15/2016,4533,unknown.gif,"520114 Batu Layar",10.52.141.129,"100.00 %"
8/15/2016,4466,unknown.gif,"520115 Kuripan",10.52.141.145,"76.22 %"
8/15/2016,8197,unknown.gif,"5202 Lombok Tengah",10.52.2.1,"73.71 %"
8/15/2016,8273,unknown.gif,"520201 Praya",10.52.144.1,"35.56 %"
8/15/2016,1709,unknown.gif,"520202 Jonggat",10.52.144.17,"0.00 %"
8/15/2016,1760,unknown.gif,"520203 Batukliang",10.52.144.33,"0.00 %"
8/15/2016,1513,unknown.gif,"520204 Pujut",10.52.144.49,"0.00 %"
8/15/2016,1761,unknown.gif,"520205 Praya Barat",10.52.144.65,"0.00 %"
8/15/2016,1762,unknown.gif,"520206 Praya Timur",10.52.144.81,"100.00 %"
8/15/2016,1514,unknown.gif,"520207 Janapria",10.52.144.97,"69.71 %"
8/15/2016,1763,unknown.gif,"520208 Pringgarata",10.52.144.113,"29.71 %"
8/15/2016,1511,unknown.gif,"520209 Kopang",10.52.144.129,"0.00 %"
8/15/2016,1764,unknown.gif,"520210 Praya Tengah",10.52.144.145,"0.00 %"
8/15/2016,1765,unknown.gif,"520211 Praya Barat Daya",10.52.144.161,"21.79 %"
8/15/2016,1512,unknown.gif,"520212 Batukliang Utara",10.52.144.177,"80.68 %"
8/15/2016,4575,unknown.gif,"5203 Lombok Timur",10.52.3.2,"100.00 %"
8/15/2016,4521,unknown.gif,"520301 Keruak",10.52.147.1,"25.00 %"
8/15/2016,5922,unknown.gif,"520302 Sakra",10.52.147.17,"98.30 %"
8/15/2016,4620,unknown.gif,"520303 Terara",10.52.147.33,"100.00 %"
8/15/2016,4621,unknown.gif,"520304 Sikur",10.52.147.49,"21.35 %"
8/15/2016,4467,unknown.gif,"520305 Masbagik",10.52.147.65,"100.00 %"
8/15/2016,4481,unknown.gif,"520306 Sukamulia",10.52.147.81,"71.19 %"
8/15/2016,4482,unknown.gif,"520307 Selong",10.52.147.97,"53.41 %"
8/15/2016,4663,unknown.gif,"520308 Pringgabaya",10.52.147.113,"26.67 %"
8/15/2016,4309,unknown.gif,"520309 Aikmel",10.52.147.129,"100.00 %"
8/15/2016,4655,unknown.gif,"520310 Sambelia",10.52.147.145,"100.00 %"
8/15/2016,4548,unknown.gif,"520311 Montong Gading",10.52.147.161,"100.00 %"
8/15/2016,4680,unknown.gif,"520312 Pringgasela",10.52.147.177,"21.35 %"
8/15/2016,4302,unknown.gif,"520313 Suralaga",10.52.147.193,"100.00 %"
8/15/2016,4299,unknown.gif,"520314 Wanasaba",10.52.147.209,"26.70 %"
8/15/2016,7790,unknown.gif,"520315 Sembalun",10.52.147.225,"13.48 %"
8/15/2016,6447,unknown.gif,"520316 Suwela",10.52.147.241,"22.16 %"
8/15/2016,4314,unknown.gif,"520317 Labuhan Haji",10.52.148.1,"11.86 %"
8/15/2016,6865,unknown.gif,"520318 Sakra Timur",10.52.148.17,"73.71 %"
8/15/2016,4477,unknown.gif,"520319 Sakra Barat",10.52.148.33,"25.28 %"
8/15/2016,4523,unknown.gif,"520320 Jerowaru",10.52.148.49,"98.30 %"
8/15/2016,6572,unknown.gif,"5204 Sumbawa",10.52.4.1,"100.00 %"
8/15/2016,6841,unknown.gif,"520402 Lunyuk",10.52.150.1,"0.00 %"
8/15/2016,6352,unknown.gif,"520405 Alas",10.52.150.17,"0.00 %"
8/15/2016,6840,unknown.gif,"520406 Utan",10.52.150.33,"71.59 %"
8/15/2016,6844,unknown.gif,"520407 Batu Lanteh",10.52.150.49,"0.00 %"
8/15/2016,7553,unknown.gif,"520408 Sumbawa",10.52.150.65,"100.00 %"
8/15/2016,6845,unknown.gif,"520409 Moyo Hilir",10.52.150.81,"68.00 %"
8/15/2016,6358,unknown.gif,"520410 Moyo Hulu",10.52.150.97,"82.77 %"
8/15/2016,8098,unknown.gif,"520411 Ropang",10.52.150.113,"0.00 %"
8/15/2016,7743,unknown.gif,"520412 Lape",10.52.150.129,"78.45 %"
8/15/2016,6851,unknown.gif,"520413 Plampang",10.52.150.145,"0.00 %"
8/15/2016,6842,unknown.gif,"520414 Empang",10.52.150.161,"100.00 %"
8/15/2016,6852,unknown.gif,"520417 Alas Barat",10.52.150.177,"94.29 %"
8/15/2016,7314,unknown.gif,"520418 Labuhan Badas",10.52.150.193,"0.00 %"
8/15/2016,6863,unknown.gif,"520419 Labangka",10.52.150.209,"90.56 %"
8/15/2016,6864,unknown.gif,"520420 Buer",10.52.150.225,"0.00 %"
8/15/2016,6849,unknown.gif,"520421 Rhee",10.52.150.241,"0.00 %"
8/15/2016,6853,unknown.gif,"520422 Unter Iwes",10.52.151.1,"75.86 %"
8/15/2016,6839,unknown.gif,"520423 Moyo Utara",10.52.151.17,"80.44 %"
8/15/2016,6850,unknown.gif,"520424 Maronge",10.52.151.33,"96.09 %"
8/15/2016,6843,unknown.gif,"520425 Tarano",10.52.151.49,"88.52 %"
8/15/2016,6353,unknown.gif,"520426 Lopok",10.52.151.65,"10.23 %"
8/15/2016,7318,unknown.gif,"520427 Lenangguar",10.52.151.81,"94.94 %"
8/15/2016,7374,unknown.gif,"520428 Orong Telu",10.52.151.97,"0.00 %"
8/15/2016,7455,unknown.gif,"520429 Lantung",10.52.151.113,"0.00 %"
8/15/2016,5669,unknown.gif,"5205 Dompu",10.52.5.1,"92.74 %"
8/15/2016,6846,unknown.gif,"520501 Dompu",10.52.153.1,"91.06 %"
8/15/2016,6874,unknown.gif,"520502 Kempo",10.52.153.17,"13.64 %"
8/15/2016,6854,unknown.gif,"520503 Hu'u",10.52.153.33,"76.64 %"
8/15/2016,6866,unknown.gif,"520504 Kilo",10.52.153.49,"0.00 %"
8/15/2016,6349,unknown.gif,"520505 Woja",10.52.153.65,"88.33 %"
8/15/2016,7540,unknown.gif,"520506 Pekat",10.52.153.81,"0.00 %"
8/15/2016,6355,unknown.gif,"520507 Manggalewa",10.52.153.97,"0.00 %"
8/15/2016,6356,unknown.gif,"520508 Pajo",10.52.153.113,"0.00 %"
8/15/2016,5668,unknown.gif,"5206 Bima",10.52.6.1,"100.00 %"
8/15/2016,900,unknown.gif,"520601 Monta",10.52.156.1,"100.00 %"
8/15/2016,901,unknown.gif,"520602 Bolo",10.52.156.17,"0.00 %"
8/15/2016,902,unknown.gif,"520603 Woha",10.52.156.33,"48.28 %"
8/15/2016,1515,unknown.gif,"520604 Belo",10.52.156.49,"0.00 %"
8/15/2016,903,unknown.gif,"520605 Wawo",10.52.156.65,"0.00 %"
8/15/2016,904,unknown.gif,"520606 Sape",10.52.156.81,"100.00 %"
8/15/2016,1766,unknown.gif,"520607 Wera",10.52.156.97,"96.59 %"
8/15/2016,905,unknown.gif,"520608 Donggo",10.52.156.113,"100.00 %"
8/15/2016,906,unknown.gif,"520609 Sanggar",10.52.156.129,"67.78 %"
8/15/2016,907,unknown.gif,"520610 Ambalawi",10.52.156.145,"0.00 %"
8/15/2016,908,unknown.gif,"520611 Langgudu",10.52.156.161,"100.00 %"
8/15/2016,7702,unknown.gif,"520612 Lambu",10.52.156.177,"97.75 %"
8/15/2016,910,unknown.gif,"520613 Madapangga",10.52.156.193,"99.43 %"
8/15/2016,911,unknown.gif,"520614 Tambora",10.52.156.209,"0.00 %"
8/15/2016,912,unknown.gif,"520615 Soromandi",10.52.156.225,"65.91 %"
8/15/2016,913,unknown.gif,"520616 Parado",10.52.156.241,"0.00 %"
8/15/2016,914,unknown.gif,"520617 Lambitu",10.52.157.1,"97.71 %"
8/15/2016,1516,unknown.gif,"520618 Palibelo",10.52.157.17,"0.00 %"
8/15/2016,4085,unknown.gif,"5207 Sumbawa Barat",10.52.7.1,"100.00 %"
8/15/2016,7791,unknown.gif,"520701 Jereweh",10.52.159.1,"0.00 %"
8/15/2016,6836,unknown.gif,"520702 Taliwang",10.52.159.17,"0.00 %"
8/15/2016,6848,unknown.gif,"520703 Seteluk",10.52.159.33,"100.00 %"
8/15/2016,6847,unknown.gif,"520704 Sekongkang",10.52.159.49,"0.00 %"
8/15/2016,6835,unknown.gif,"520705 Brang Rea",10.52.159.65,"0.00 %"
8/15/2016,6838,unknown.gif,"520706 Poto Tano",10.52.159.81,"0.00 %"
8/15/2016,6837,unknown.gif,"520707 Brang Ene",10.52.159.97,"0.00 %"
8/15/2016,7829,unknown.gif,"520708 Maluk",10.52.159.113,"24.02 %"
8/15/2016,8198,unknown.gif,"5208 Lombok Utara",10.52.8.1,"42.05 %"
8/15/2016,4549,unknown.gif,"520801 Tanjung",10.52.162.1,"100.00 %"
8/15/2016,4559,unknown.gif,"520802 Gangga",10.52.162.17,"0.00 %"
8/15/2016,4560,unknown.gif,"520803 Kayangan",10.52.162.33,"95.45 %"
8/15/2016,4561,unknown.gif,"520804 Bayan",10.52.162.50,"0.00 %"
8/15/2016,4592,unknown.gif,"520805 Pemenang",10.52.162.65,"0.00 %"
8/15/2016,3031,unknown.gif,"5271 Kota Mataram",10.52.71.1,"100.00 %"
8/15/2016,2202,unknown.gif,"527101 Ampenan",10.52.101.1,"20.44 %"
8/15/2016,2203,unknown.gif,"527102 Mataram",10.52.101.17,"70.83 %"
8/15/2016,2762,unknown.gif,"527103 Cakranegara",10.52.101.33,"32.39 %"
8/15/2016,1138,unknown.gif,"527104 Sekarbela",10.52.101.49,"15.91 %"
8/15/2016,2204,unknown.gif,"527105 Selaprang",10.52.101.65,"2.86 %"
8/15/2016,2205,unknown.gif,"527106 Sandubaya",10.52.101.81,"27.68 %"
8/15/2016,4407,unknown.gif,"5272 Kota Bima",10.52.72.1,"98.30 %"
8/15/2016,1506,unknown.gif,"527201 RasanaE Barat",10.52.103.1,"0.00 %"
8/15/2016,1507,unknown.gif,"527202 RasanaE Timur",10.52.103.17,"0.00 %"
8/15/2016,1508,unknown.gif,"527203 Asakota",10.52.103.33,"0.00 %"
8/15/2016,1509,unknown.gif,"527204 Raba",10.52.103.49,"0.00 %"
8/15/2016,1510,unknown.gif,"527205 Mpunda",10.52.103.65,"0.00 %"
8/15/2016,6196,unknown.gif,"53 Nusa Tenggara Timur",10.10.53.1,"100.00 %"
8/15/2016,6579,unknown.gif,"5301 Kupang",10.53.1.1,"100.00 %"
8/15/2016,8030,unknown.gif,"530104 Semau",10.53.141.49,"0.00 %"
8/15/2016,6448,unknown.gif,"530105 Kupang Barat",10.53.141.65,"100.00 %"
8/15/2016,7919,unknown.gif,"530106 Kupang Timur",10.53.141.81,"100.00 %"
8/15/2016,8115,unknown.gif,"530107 Sulamu",10.53.141.97,"0.00 %"
8/15/2016,6488,unknown.gif,"530108 Kupang Tengah",10.53.141.113,"100.00 %"
8/15/2016,7857,unknown.gif,"530109 Amarasi",10.53.141.129,"60.89 %"
8/15/2016,6453,unknown.gif,"530110 Fatuleu",10.53.141.145,"0.00 %"
8/15/2016,7823,unknown.gif,"530111 Takari",10.53.141.161,"0.00 %"
8/15/2016,5707,unknown.gif,"530112 Amfoang Selatan",10.53.141.177,"0.00 %"
8/15/2016,7744,unknown.gif,"530113 Amfoang Utara",10.53.141.193,"0.00 %"
8/15/2016,6493,unknown.gif,"530116 Nekamese",10.52.141.241,"42.29 %"
8/15/2016,7917,unknown.gif,"530117 Amarasi Barat",10.53.142.1,"0.00 %"
8/15/2016,8082,unknown.gif,"530118 Amarasi Selatan",10.53.142.17,"0.00 %"
8/15/2016,6235,unknown.gif,"530119 Amarasi Timur",10.53.142.33,"86.93 %"
8/15/2016,7896,unknown.gif,"530120 Amabi Oefeto Timur",10.53.142.49,"100.00 %"
8/15/2016,7554,unknown.gif,"530121 Amfoang Barat Daya",10.53.142.65,"0.00 %"
8/15/2016,7830,unknown.gif,"530122 Amfoang Barat Laut",10.53.142.81,"0.00 %"
8/15/2016,8004,unknown.gif,"530123 Semau Selatan",10.53.142.97,"46.93 %"
8/15/2016,6487,unknown.gif,"530124 Taebenu",10.53.142.113,"0.00 %"
8/15/2016,7484,unknown.gif,"530125 Amabi Oefeto",10.53.142.129,"0.00 %"
8/15/2016,7587,unknown.gif,"530126 Amfoang Timur",10.53.142.145,"0.00 %"
8/15/2016,7906,unknown.gif,"530127 Fatuleu Barat",10.53.142.161,"0.00 %"
8/15/2016,8361,unknown.gif,"530128 Fatuleu Tengah",10.53.142.177,"0.00 %"
8/15/2016,5372,unknown.gif,"530130 Amfoang Tengah",10.53.142.209,"0.00 %"
8/15/2016,6573,unknown.gif,"5302 Timor Tengah Selatan",10.53.2.1,"38.86 %"
8/15/2016,7696,unknown.gif,"530201 Kota Soe",10.53.144.1,"87.08 %"
8/15/2016,7398,unknown.gif,"530202 Mollo Selatan",10.53.144.17,"61.92 %"
8/15/2016,7801,unknown.gif,"530203 Mollo Utara",10.53.144.33,"0.00 %"
8/15/2016,6834,unknown.gif,"530204 Amanuban Timur",10.53.144.49,"0.00 %"
8/15/2016,7701,unknown.gif,"530205 Amanuban Tengah",10.53.144.65,"0.00 %"
8/15/2016,8026,unknown.gif,"530206 Amanuban Selatan",10.53.144.81,"0.00 %"
8/15/2016,7695,unknown.gif,"530207 Amanuban Barat",10.53.144.97,"96.00 %"
8/15/2016,7977,unknown.gif,"530208 Amanatun Selatan",10.53.144.113,"0.00 %"
8/15/2016,8052,unknown.gif,"530209 Amanatun Utara",10.53.144.129,"0.00 %"
8/15/2016,7966,unknown.gif,"530210 KI'E",10.53.144.145,"0.00 %"
8/15/2016,7563,unknown.gif,"530211 Kuanfatu",10.53.144.161,"0.00 %"
8/15/2016,7820,unknown.gif,"530212 Fatumnasi",10.53.144.177,"0.00 %"
8/15/2016,7697,unknown.gif,"530213 Polen",10.53.144.193,"0.00 %"
8/15/2016,7821,unknown.gif,"530214 Batu Putih",10.53.144.209,"0.00 %"
8/15/2016,7594,unknown.gif,"530215 Boking",10.53.144.225,"100.00 %"
8/15/2016,8038,unknown.gif,"530216 Toianas",10.53.144.241,"0.00 %"
8/15/2016,7942,unknown.gif,"530217 Nunkolo",10.53.145.1,"0.00 %"
8/15/2016,7366,unknown.gif,"530218 Oenino",10.53.145.17,"0.00 %"
8/15/2016,8027,unknown.gif,"530219 Kolbano",10.53.145.33,"86.14 %"
8/15/2016,8023,unknown.gif,"530220 Kot olin",10.53.145.49,"0.00 %"
8/15/2016,8362,unknown.gif,"530221 Kualin",10.53.145.65,"0.00 %"
8/15/2016,8067,unknown.gif,"530222 Mollo Barat",10.53.145.81,"0.00 %"
8/15/2016,7704,unknown.gif,"530223 Kok Baun",10.53.145.97,"0.00 %"
8/15/2016,8129,unknown.gif,"530224 Noebana",10.53.145.113,"0.00 %"
8/15/2016,8128,unknown.gif,"530225 Santian",10.53.145.129,"0.00 %"
8/15/2016,8033,unknown.gif,"530226 Noebeba",10.53.145.145,"0.00 %"
8/15/2016,7416,unknown.gif,"530227 Kuatnana",10.53.145.161,"0.00 %"
8/15/2016,8093,unknown.gif,"530228 Fautmolo",10.53.145.177,"0.00 %"
8/15/2016,8118,unknown.gif,"530229 Fatukopa",10.53.145.193,"0.00 %"
8/15/2016,6816,unknown.gif,"530230 Mollo Tengah",10.53.145.209,"89.85 %"
8/15/2016,7815,unknown.gif,"530231 Tobu",10.53.145.225,"0.00 %"
8/15/2016,8066,unknown.gif,"530232 Nunbena",10.53.145.241,"0.00 %"
8/15/2016,4390,unknown.gif,"5303 Timor Tengah Utara",10.53.3.1,"0.00 %"
8/15/2016,6307,unknown.gif,"530301 Miomafo Timur",10.53.147.1,"100.00 %"
8/15/2016,6308,unknown.gif,"530302 Miomafo Barat",10.53.147.17,"0.00 %"
8/15/2016,6231,unknown.gif,"530303 Biboki Selatan",10.53.147.33,"0.00 %"
8/15/2016,6230,unknown.gif,"530304 Noemuti",10.53.147.49,"3.98 %"
8/15/2016,6234,unknown.gif,"530305 Kota Kefamenanu",10.53.147.65,"100.00 %"
8/15/2016,6309,unknown.gif,"530306 Biboki Utara",10.53.147.81,"0.00 %"
8/15/2016,7945,unknown.gif,"530307 Biboki Anleu",10.53.147.97,"90.16 %"
8/15/2016,6233,unknown.gif,"530308 Insana",10.53.147.113,"0.00 %"
8/15/2016,7903,unknown.gif,"530309 Insana Utara",10.53.147.129,"0.00 %"
8/15/2016,8075,unknown.gif,"530310 Noemuti Timur",10.53.147.145,"0.00 %"
